cif_id,chgnet_total_magmom_muB,chgnet_site_magmoms_muB
mp-759373,14.43549333512783,"[0.018815860152244568, 0.011943697929382324, 0.01591426134109497, 0.013151824474334717, 1.0936589241027832, 1.0909864902496338, 1.0217015743255615, 0.9315041303634644, 1.0033857822418213, 0.9831361770629883, 0.9115797281265259, 0.9670935869216919, 0.9961155652999878, 0.8877166509628296, 1.041263461112976, 1.096051573753357, 1.064026951789856, 0.10329300165176392, 0.03912836313247681, 0.050893425941467285, 0.08036622405052185, 0.09161999821662903, 0.03002077341079712, 0.05336260795593262, 0.049149274826049805, 0.025120675563812256, 0.029316455125808716, 0.04144662618637085, 0.02103555202484131, 0.03852558135986328, 0.019787251949310303, 0.02211892604827881, 0.036624372005462646, 0.02383708953857422, 0.025142699480056763, 0.03199809789657593, 0.024109244346618652, 0.05344945192337036, 0.03345051407814026, 0.02643868327140808, 0.10380861163139343, 0.06475368142127991, 0.041563451290130615, 0.03915521502494812, 0.08793124556541443]"
mp-1211117,35.887490190565586,"[0.0034371167421340942, 0.003437042236328125, 0.003437131643295288, 0.0038322359323501587, 0.0038320422172546387, 0.0038318634033203125, 0.00600452721118927, 0.006004363298416138, 0.0060043781995773315, 0.0038083791732788086, 0.003808453679084778, 0.00380842387676239, 0.006011657416820526, 0.006011709570884705, 0.006011903285980225, 0.011839494109153748, 0.0015036314725875854, 0.003453493118286133, 0.0034535080194473267, 0.003453686833381653, 0.0015662163496017456, 0.011913657188415527, 1.4295159578323364, 1.4294637441635132, 1.4295121431350708, 1.2385215759277344, 1.238550066947937, 1.238510251045227, 1.233176350593567, 1.2331478595733643, 1.2331501245498657, 0.49598103761672974, 1.4195621013641357, 1.4195632934570312, 1.4195094108581543, 1.3140829801559448, 1.314082384109497, 1.3140230178833008, 1.3372622728347778, 1.3373233079910278, 1.3372769355773926, 1.3983954191207886, 1.3984075784683228, 1.3984053134918213, 1.3516095876693726, 1.3516275882720947, 1.3516054153442383, 0.4062183201313019, 0.05591994524002075, 0.05591624975204468, 0.05591735243797302, 0.05345641076564789, 0.05345830321311951, 0.053455650806427, 0.04917120933532715, 0.049168750643730164, 0.04916985332965851, 0.05054068565368652, 0.05054217576980591, 0.05053889751434326, 0.05291643738746643, 0.052917420864105225, 0.05291447043418884, 0.06037673354148865, 0.060378193855285645, 0.06037628650665283, 0.04804021120071411, 0.0480436235666275, 0.048043400049209595, 0.048234716057777405, 0.04847443103790283, 0.04847395420074463, 0.04847307503223419, 0.049727171659469604, 0.049728959798812866, 0.04972732067108154, 0.0514112263917923, 0.05863448977470398, 0.058636754751205444, 0.05863410234451294, 0.05537651479244232, 0.0553789883852005, 0.055376917123794556, 0.05346554517745972, 0.053463682532310486, 0.05346497893333435, 0.047954171895980835, 0.047954559326171875, 0.04795348644256592, 0.05266523361206055, 0.052663207054138184, 0.052663519978523254, 0.05348905920982361, 0.05465573072433472, 0.04777008295059204, 0.04776892066001892, 0.04777097702026367, 0.05042994022369385, 0.050428420305252075, 0.0504288375377655]"
mp-777836,4.886429995298386,"[0.002589672803878784, 6.188452243804932e-05, 0.0017608404159545898, 0.000291675329208374, 0.002403944730758667, 0.0015200674533843994, 0.0027168691158294678, 0.002716749906539917, 0.002403825521469116, 0.0002919435501098633, 0.001736462116241455, 0.001760721206665039, 6.203353404998779e-05, 0.002589613199234009, 0.5611214637756348, 0.1500682830810547, 0.5491483211517334, 0.09908810257911682, 0.16039243340492249, 0.7127958536148071, 0.09933263063430786, 0.7127936482429504, 0.16039326786994934, 0.09908983111381531, 0.5491478443145752, 0.15006569027900696, 0.561118483543396, 0.02734658122062683, 0.006903707981109619, 0.009288251399993896, 0.0009919404983520508, 0.006978452205657959, 0.0032235383987426758, 0.025079786777496338, 0.003741532564163208, 0.009210854768753052, 0.008746206760406494, 0.005833834409713745, 0.007123053073883057, 0.008355557918548584, 0.026660293340682983, 0.02666032314300537, 0.008355408906936646, 0.00712275505065918, 0.005834251642227173, 0.008746296167373657, 0.009210824966430664, 0.0037415921688079834, 0.02507975697517395, 0.003223627805709839, 0.0069783031940460205, 0.0009920597076416016, 0.009288400411605835, 0.006903737783432007, 0.027346909046173096]"
mp-867584,34.165351927280426,"[0.0026082396507263184, 0.0033434033393859863, 0.002608269453048706, 2.662776470184326, 2.6627755165100098, 2.7408061027526855, 0.5170980095863342, 2.651031017303467, 2.6107521057128906, 2.682861566543579, 2.6629087924957275, 2.610750675201416, 2.6510303020477295, 2.662907838821411, 2.6828601360321045, 2.7408053874969482, 0.11412099003791809, 0.0751211941242218, 0.12020739912986755, 0.1166708767414093, 0.09477177262306213, 0.09477156400680542, 0.09552215039730072, 0.09552222490310669, 0.11508424580097198, 0.0772152841091156, 0.12020736932754517, 0.07512106001377106, 0.11667069792747498, 0.1141211986541748, 0.07721565663814545, 0.11508440971374512]"
mp-760219,14.260031774640083,"[0.013083890080451965, 0.014228463172912598, 0.000817716121673584, 1.0058138370513916, 0.9414471387863159, 1.0325284004211426, 0.9891809225082397, 1.0189026594161987, 0.9800468683242798, 0.9992825984954834, 1.044631004333496, 1.0049853324890137, 0.9978876113891602, 1.0083434581756592, 0.9921290874481201, 0.9992251396179199, 0.05054289102554321, 0.04823106527328491, 0.028958678245544434, 0.030458033084869385, 0.04690435528755188, 0.04549068212509155, 0.031106024980545044, 0.05918404459953308, 0.035768598318099976, 0.06160423159599304, 0.05703914165496826, 0.027039825916290283, 0.05285876989364624, 0.028737396001815796, 0.04934030771255493, 0.05341818928718567, 0.04836949706077576, 0.05856281518936157, 0.059545665979385376, 0.03345566987991333, 0.03952604532241821, 0.03185147047042847, 0.047802507877349854, 0.03188768029212952, 0.03283122181892395, 0.028625279664993286, 0.047545790672302246, 0.050811767578125]"
mp-761039,38.75793381035328,"[0.007091164588928223, 0.00725245475769043, 0.0016807913780212402, 2.901887893676758, 2.902726650238037, 2.859314441680908, 2.875872850418091, 2.8352272510528564, 2.818467140197754, 2.812410354614258, 2.7897629737854004, 2.816128730773926, 2.7812130451202393, 2.758124351501465, 2.817115068435669, 2.7632339000701904, 0.14300554990768433, 0.1316959261894226, 0.1437690258026123, 0.130994513630867, 0.1321173906326294, 0.06982699036598206, 0.06660774350166321, 0.07750964164733887, 0.07525315880775452, 0.06869935989379883, 0.07043597102165222, 0.06809049844741821, 0.0706155002117157, 0.0743761956691742, 0.06953373551368713, 0.06340131163597107, 0.06934913992881775, 0.07098731398582458, 0.0709790587425232, 0.07295644283294678, 0.06950122117996216, 0.06488054990768433, 0.0660845935344696, 0.06975391507148743]"
mp-777406,16.985318064689636,"[0.007174640893936157, 0.007578819990158081, 0.010889172554016113, 0.010350540280342102, 0.01061519980430603, 0.007991135120391846, 0.007562309503555298, 0.009650126099586487, 0.0058879852294921875, 1.3024991750717163, 1.2990704774856567, 1.2189470529556274, 1.406294822692871, 0.8987615704536438, 1.790985345840454, 0.874981164932251, 0.8540789484977722, 1.6500343084335327, 0.8944568634033203, 1.1031060218811035, 1.4256919622421265, 0.8529486656188965, 0.04816785454750061, 0.07689893245697021, 0.05186587572097778, 0.0611531138420105, 0.05551910400390625, 0.06562203168869019, 0.050938695669174194, 0.0581851601600647, 0.040342509746551514, 0.04346182942390442, 0.059564799070358276, 0.05761420726776123, 0.04092249274253845, 0.022820889949798584, 0.019442856311798096, 0.04110965132713318, 0.04128071665763855, 0.045105546712875366, 0.03754866123199463, 0.038496702909469604, 0.059097230434417725, 0.03962874412536621, 0.06182590126991272, 0.0519559383392334, 0.0348430871963501, 0.044429630041122437, 0.044903457164764404, 0.043016135692596436]"
mp-769537,2.6678387969732285,"[0.0012489259243011475, 0.0009066760540008545, 0.001105278730392456, 0.0017431378364562988, 0.0016310513019561768, 0.0018234848976135254, 0.0016115456819534302, 0.00182342529296875, 0.001742824912071228, 0.001631036400794983, 0.0007607042789459229, 0.0011057257652282715, 0.0009066462516784668, 0.001248687505722046, 0.014821261167526245, 0.17850375175476074, 0.16657158732414246, 0.18582838773727417, 0.21407616138458252, 0.20853206515312195, 0.13919278979301453, 0.13919362425804138, 0.21406972408294678, 0.12049555778503418, 0.20853257179260254, 0.18582576513290405, 0.16657203435897827, 0.17850133776664734, 0.012493401765823364, 0.011178791522979736, 0.010948598384857178, 0.011230230331420898, 0.012365132570266724, 0.010359883308410645, 0.012899637222290039, 0.01099163293838501, 0.01289820671081543, 0.011962473392486572, 0.011949419975280762, 0.011157691478729248, 0.010525703430175781, 0.012956082820892334, 0.012956023216247559, 0.011157959699630737, 0.010525643825531006, 0.011949598789215088, 0.012898147106170654, 0.01099136471748352, 0.012899458408355713, 0.011962175369262695, 0.012364804744720459, 0.011230260133743286, 0.010359764099121094, 0.010948479175567627, 0.012493371963500977, 0.011179089546203613]"
mp-769527,14.446386098861694,"[0.013659626245498657, 0.013659775257110596, 0.001165926456451416, 1.0468616485595703, 0.9984204769134521, 1.0071196556091309, 1.0469200611114502, 0.969398021697998, 0.9824588298797607, 0.98246169090271, 1.0469202995300293, 0.9693976640701294, 1.0157039165496826, 1.0071192979812622, 0.9984235763549805, 1.0468621253967285, 0.049738794565200806, 0.04579898715019226, 0.0361708402633667, 0.04789462685585022, 0.06509837508201599, 0.03147381544113159, 0.06202501058578491, 0.0539187490940094, 0.05475616455078125, 0.031080126762390137, 0.04200387001037598, 0.03428289294242859, 0.03831401467323303, 0.05736023187637329, 0.03831377625465393, 0.03428250551223755, 0.057360053062438965, 0.04200392961502075, 0.05391937494277954, 0.031079918146133423, 0.054756373167037964, 0.06202539801597595, 0.047894686460494995, 0.03147470951080322, 0.036170780658721924, 0.0650981068611145, 0.045799046754837036, 0.04973834753036499]"
mp-1044552,36.564880192279816,"[0.005914509296417236, 0.00591433048248291, 0.00591433048248291, 0.005914509296417236, 2.6854653358459473, 2.7250680923461914, 2.6854655742645264, 2.6854653358459473, 2.725067377090454, 2.691689968109131, 2.725067138671875, 2.698822498321533, 2.730036497116089, 2.725067615509033, 2.6854653358459473, 2.730036497116089, 2.6916894912719727, 0.015016689896583557, 0.01501697301864624, 0.014158979058265686, 0.014159061014652252, 0.06549146771430969, 0.012521788477897644, 0.04002298414707184, 0.04844467341899872, 0.012522175908088684, 0.06549155712127686, 0.02485114336013794, 0.02485138177871704, 0.0484442412853241, 0.07319967448711395, 0.037161991000175476, 0.06549149751663208, 0.02485102415084839, 0.07319988310337067, 0.03716215491294861, 0.04002228379249573, 0.07319927215576172, 0.07319986820220947, 0.024850688874721527, 0.06715621054172516, 0.06715625524520874, 0.03716239333152771, 0.06715591251850128, 0.012521699070930481, 0.037162184715270996, 0.06715613603591919, 0.06549152731895447, 0.012521982192993164]"
mp-758139,46.632831662893295,"[0.006400167942047119, 0.001696079969406128, 0.001696169376373291, 0.007355675101280212, 0.004869818687438965, 0.004869937896728516, 0.001244872808456421, 0.0016962885856628418, 0.0012450814247131348, 0.007403135299682617, 0.006400346755981445, 0.0016961097717285156, 0.000371396541595459, 0.0003713071346282959, 0.0003711879253387451, 0.007576078176498413, 0.0003712773323059082, 0.007576152682304382, 0.0012450069189071655, 0.0012449175119400024, 0.00740283727645874, 2.873377799987793, 2.8733785152435303, 2.6800570487976074, 2.8733773231506348, 2.873378038406372, 2.680058002471924, 2.7786078453063965, 2.8011178970336914, 2.77860689163208, 2.801121473312378, 2.7786078453063965, 2.7786097526550293, 2.8011176586151123, 2.8011183738708496, 0.1836046278476715, 0.18360435962677002, 0.23675426840782166, 0.23675450682640076, 0.15876436233520508, 0.15876373648643494, 0.15876299142837524, 0.11523362994194031, 0.11523380875587463, 0.15876394510269165, 0.15687906742095947, 0.15536537766456604, 0.13654521107673645, 0.1365441083908081, 0.18360507488250732, 0.23675382137298584, 0.1836054027080536, 0.15536543726921082, 0.2367541790008545, 0.14464399218559265, 0.14464297890663147, 0.15111058950424194, 0.2147129476070404, 0.23605909943580627, 0.15110912919044495, 0.2147131860256195, 0.23605960607528687, 0.13295075297355652, 0.2147134244441986, 0.13295060396194458, 0.13185638189315796, 0.1511099934577942, 0.15110930800437927, 0.1318567395210266, 0.21471309661865234, 0.14464342594146729, 0.1446433663368225, 0.23605826497077942, 0.1553652584552765, 0.23605871200561523, 0.15536540746688843, 0.13654440641403198, 0.13654476404190063]"
mp-1219118,22.586496084928513,"[0.005540698766708374, 0.002901792526245117, 0.004768282175064087, 0.0032036304473876953, 0.00286102294921875, 0.002861112356185913, 0.005540728569030762, 0.004768341779708862, 0.0029018819332122803, 0.004700571298599243, 0.004725098609924316, 0.003425002098083496, 0.006009459495544434, 0.003428727388381958, 0.006009548902511597, 0.004700601100921631, 0.0034247934818267822, 0.004725039005279541, 0.940436840057373, 0.8367787599563599, 0.7583023905754089, 0.9404376745223999, 0.7583025693893433, 0.8367807865142822, 1.6176656484603882, 2.0612058639526367, 1.053678274154663, 1.6176660060882568, 1.0536768436431885, 2.0612075328826904, 2.1649909019470215, 2.164991617202759, 0.16663813591003418, 0.11094775795936584, 0.1432591676712036, 0.16374891996383667, 0.09804672002792358, 0.14172056317329407, 0.16564705967903137, 0.11254635453224182, 0.1449487805366516, 0.16564643383026123, 0.14494845271110535, 0.11254638433456421, 0.1666373908519745, 0.14325952529907227, 0.11094802618026733, 0.16374915838241577, 0.1417204737663269, 0.09804627299308777, 0.05411046743392944, 0.03678438067436218, 0.05021709203720093, 0.06124460697174072, 0.024847328662872314, 0.06226557493209839, 0.06559869647026062, 0.023755580186843872, 0.0499841570854187, 0.06559887528419495, 0.049983829259872437, 0.02375560998916626, 0.05411046743392944, 0.05021670460700989, 0.03678441047668457, 0.06124475598335266, 0.06226608157157898, 0.02484777569770813, 0.035304635763168335, 0.03446444869041443, 0.02655482292175293, 0.02675342559814453, 0.03592783212661743, 0.03592708706855774, 0.03446459770202637, 0.03530454635620117, 0.02655467391014099]"
mp-766681,18.508040070533752,"[1.0583157539367676, 1.072868824005127, 0.9890035390853882, 0.9851169586181641, 1.0825145244598389, 0.9397866725921631, 1.1610010862350464, 0.9397858381271362, 1.0897319316864014, 0.9890041351318359, 1.0825141668319702, 0.9851177930831909, 1.0728693008422852, 2.8005619049072266, 1.0583162307739258, 0.043559879064559937, 0.03583258390426636, 0.047507286071777344, 0.05170297622680664, 0.04607367515563965, 0.04126599431037903, 0.04529660940170288, 0.03893756866455078, 0.041212379932403564, 0.03661215305328369, 0.0444205105304718, 0.04105517268180847, 0.041414082050323486, 0.04587399959564209, 0.04587402939796448, 0.041414082050323486, 0.04105541110038757, 0.03661242127418518, 0.03893771767616272, 0.044420480728149414, 0.04121235013008118, 0.04607382416725159, 0.04529714584350586, 0.04750731587409973, 0.05170285701751709, 0.04126611351966858, 0.03583303093910217, 0.043559759855270386]"
mp-758387,15.058506771922112,"[0.011491209268569946, 0.009700402617454529, 0.009700492024421692, 0.011491343379020691, 2.7686619758605957, 0.9261269569396973, 0.7171149253845215, 0.9181472063064575, 0.7161086797714233, 0.965330958366394, 0.7206099033355713, 0.8205705881118774, 0.882300615310669, 0.8205708861351013, 0.7206090092658997, 0.9653308391571045, 0.918148398399353, 0.7171157002449036, 0.9261279106140137, 0.014218538999557495, 0.03275839984416962, 0.026348263025283813, 0.03286151587963104, 0.007897615432739258, 0.014604657888412476, 0.026848018169403076, 0.009620994329452515, 0.035502612590789795, 0.010237157344818115, 0.013004392385482788, 0.011808395385742188, 0.01278802752494812, 0.008125990629196167, 0.008126169443130493, 0.012787580490112305, 0.0118083655834198, 0.013004094362258911, 0.010236978530883789, 0.03550276160240173, 0.0096207857131958, 0.0268479585647583, 0.01460486650466919, 0.007897645235061646, 0.03286139667034149, 0.026348233222961426, 0.03275872766971588, 0.014218628406524658]"
