feature_index,meaning,block_type,mean_abs_shap
3401,Np__mean__OFM_component_24,species_block,0.0
3402,Np__mean__OFM_component_25,species_block,0.0
3403,Np__mean__OFM_component_26,species_block,0.0
3404,Np__mean__OFM_component_27,species_block,0.0
3405,Np__mean__OFM_component_28,species_block,0.0
3406,Np__mean__OFM_component_29,species_block,0.0
3407,Np__mean__OFM_component_30,species_block,0.0
3408,Np__mean__OFM_component_31,species_block,0.0
3409,Np__mean__atomic_mass_norm,species_block,4.217347735209387e-07
3410,Np__mean__atomic_number_norm,species_block,2.2328514906917008e-07
3411,Np__mean__atomic_radius_norm,species_block,2.577560607199558e-07
3412,Np__mean__electron_affinity_norm,species_block,2.6121908741700393e-07
3413,Np__std__magmom,species_block,0.0
3414,Np__std__OFM_component_0,species_block,0.0
3415,Np__std__OFM_component_1,species_block,0.0
3416,Np__std__OFM_component_2,species_block,0.0
3417,Np__std__OFM_component_3,species_block,0.0
3418,Np__std__OFM_component_4,species_block,0.0
3419,Np__std__OFM_component_5,species_block,0.0
3420,Np__std__OFM_component_6,species_block,0.0
3421,Np__std__OFM_component_7,species_block,0.0
3422,Np__std__OFM_component_8,species_block,0.0
3423,Np__std__OFM_component_9,species_block,0.0
3424,Np__std__OFM_component_10,species_block,0.0
3425,Np__std__OFM_component_11,species_block,0.0
3426,Np__std__OFM_component_12,species_block,0.0
3427,Np__std__OFM_component_13,species_block,0.0
3428,Np__std__OFM_component_14,species_block,0.0
3429,Np__std__OFM_component_15,species_block,0.0
3430,Np__std__OFM_component_16,species_block,0.0
3431,Np__std__OFM_component_17,species_block,0.0
3432,Np__std__OFM_component_18,species_block,0.0
3433,Np__std__OFM_component_19,species_block,0.0
3434,Np__std__OFM_component_20,species_block,0.0
3435,Np__std__OFM_component_21,species_block,0.0
3436,Np__std__OFM_component_22,species_block,0.0
3437,Np__std__OFM_component_23,species_block,0.0
3438,Np__std__OFM_component_24,species_block,0.0
3439,Np__std__OFM_component_25,species_block,0.0
3440,Np__std__OFM_component_26,species_block,0.0
3441,Np__std__OFM_component_27,species_block,0.0
3442,Np__std__OFM_component_28,species_block,0.0
3443,Np__std__OFM_component_29,species_block,0.0
3444,Np__std__OFM_component_30,species_block,0.0
3445,Np__std__OFM_component_31,species_block,0.0
3446,Np__std__atomic_mass_norm,species_block,0.0
3447,Np__std__atomic_number_norm,species_block,0.0
3448,Np__std__atomic_radius_norm,species_block,0.0
3449,Np__std__electron_affinity_norm,species_block,0.0
3450,O__count,species_block,6.774241739931024e-05
3451,O__mean__magmom,species_block,3.5879978511403564e-05
3452,O__mean__OFM_component_0,species_block,0.0
3453,O__mean__OFM_component_1,species_block,1.6614353862724288e-06
3454,O__mean__OFM_component_2,species_block,0.0
3455,O__mean__OFM_component_3,species_block,0.0
3456,O__mean__OFM_component_4,species_block,0.0
3457,O__mean__OFM_component_5,species_block,4.103632203751886e-06
3458,O__mean__OFM_component_6,species_block,0.0
3459,O__mean__OFM_component_7,species_block,0.0
3460,O__mean__OFM_component_8,species_block,0.0
3461,O__mean__OFM_component_9,species_block,0.0
3462,O__mean__OFM_component_10,species_block,0.0
3463,O__mean__OFM_component_11,species_block,0.0
3464,O__mean__OFM_component_12,species_block,0.0
3465,O__mean__OFM_component_13,species_block,0.0
3466,O__mean__OFM_component_14,species_block,0.0
3467,O__mean__OFM_component_15,species_block,0.0
3468,O__mean__OFM_component_16,species_block,0.0
3469,O__mean__OFM_component_17,species_block,0.0
3470,O__mean__OFM_component_18,species_block,0.0
3471,O__mean__OFM_component_19,species_block,0.0
3472,O__mean__OFM_component_20,species_block,0.0
3473,O__mean__OFM_component_21,species_block,0.0
3474,O__mean__OFM_component_22,species_block,0.0
3475,O__mean__OFM_component_23,species_block,0.0
3476,O__mean__OFM_component_24,species_block,0.0
3477,O__mean__OFM_component_25,species_block,0.0
3478,O__mean__OFM_component_26,species_block,0.0
3479,O__mean__OFM_component_27,species_block,0.0
3480,O__mean__OFM_component_28,species_block,0.0
3481,O__mean__OFM_component_29,species_block,0.0
3482,O__mean__OFM_component_30,species_block,0.0
3483,O__mean__OFM_component_31,species_block,0.0
3484,O__mean__atomic_mass_norm,species_block,1.8451187060561824e-06
3485,O__mean__atomic_number_norm,species_block,3.7403651919576498e-06
3486,O__mean__atomic_radius_norm,species_block,1.8103449015791187e-06
3487,O__mean__electron_affinity_norm,species_block,6.7041221164880156e-06
3488,O__std__magmom,species_block,4.238005192178304e-05
3489,O__std__OFM_component_0,species_block,0.0
3490,O__std__OFM_component_1,species_block,0.0
3491,O__std__OFM_component_2,species_block,0.0
3492,O__std__OFM_component_3,species_block,0.0
3493,O__std__OFM_component_4,species_block,0.0
3494,O__std__OFM_component_5,species_block,0.0
3495,O__std__OFM_component_6,species_block,0.0
3496,O__std__OFM_component_7,species_block,0.0
3497,O__std__OFM_component_8,species_block,0.0
3498,O__std__OFM_component_9,species_block,0.0
3499,O__std__OFM_component_10,species_block,0.0
3500,O__std__OFM_component_11,species_block,0.0
3501,O__std__OFM_component_12,species_block,0.0
3502,O__std__OFM_component_13,species_block,0.0
3503,O__std__OFM_component_14,species_block,0.0
3504,O__std__OFM_component_15,species_block,0.0
3505,O__std__OFM_component_16,species_block,0.0
3506,O__std__OFM_component_17,species_block,0.0
3507,O__std__OFM_component_18,species_block,0.0
3508,O__std__OFM_component_19,species_block,0.0
3509,O__std__OFM_component_20,species_block,0.0
3510,O__std__OFM_component_21,species_block,0.0
3511,O__std__OFM_component_22,species_block,0.0
3512,O__std__OFM_component_23,species_block,0.0
3513,O__std__OFM_component_24,species_block,0.0
3514,O__std__OFM_component_25,species_block,0.0
3515,O__std__OFM_component_26,species_block,0.0
3516,O__std__OFM_component_27,species_block,0.0
3517,O__std__OFM_component_28,species_block,0.0
3518,O__std__OFM_component_29,species_block,0.0
3519,O__std__OFM_component_30,species_block,0.0
3520,O__std__OFM_component_31,species_block,0.0
3521,O__std__atomic_mass_norm,species_block,0.0
3522,O__std__atomic_number_norm,species_block,0.0
3523,O__std__atomic_radius_norm,species_block,0.0
3524,O__std__electron_affinity_norm,species_block,0.0
3525,Os__count,species_block,0.0
3526,Os__mean__magmom,species_block,0.0
3527,Os__mean__OFM_component_0,species_block,0.0
3528,Os__mean__OFM_component_1,species_block,0.0
3529,Os__mean__OFM_component_2,species_block,0.0
3530,Os__mean__OFM_component_3,species_block,0.0
3531,Os__mean__OFM_component_4,species_block,0.0
3532,Os__mean__OFM_component_5,species_block,0.0
3533,Os__mean__OFM_component_6,species_block,0.0
3534,Os__mean__OFM_component_7,species_block,0.0
3535,Os__mean__OFM_component_8,species_block,0.0
3536,Os__mean__OFM_component_9,species_block,0.0
3537,Os__mean__OFM_component_10,species_block,0.0
3538,Os__mean__OFM_component_11,species_block,0.0
3539,Os__mean__OFM_component_12,species_block,0.0
3540,Os__mean__OFM_component_13,species_block,0.0
3541,Os__mean__OFM_component_14,species_block,0.0
3542,Os__mean__OFM_component_15,species_block,0.0
3543,Os__mean__OFM_component_16,species_block,0.0
3544,Os__mean__OFM_component_17,species_block,0.0
3545,Os__mean__OFM_component_18,species_block,0.0
3546,Os__mean__OFM_component_19,species_block,0.0
3547,Os__mean__OFM_component_20,species_block,0.0
3548,Os__mean__OFM_component_21,species_block,0.0
3549,Os__mean__OFM_component_22,species_block,0.0
3550,Os__mean__OFM_component_23,species_block,0.0
3551,Os__mean__OFM_component_24,species_block,0.0
3552,Os__mean__OFM_component_25,species_block,0.0
3553,Os__mean__OFM_component_26,species_block,0.0
3554,Os__mean__OFM_component_27,species_block,0.0
3555,Os__mean__OFM_component_28,species_block,0.0
3556,Os__mean__OFM_component_29,species_block,0.0
3557,Os__mean__OFM_component_30,species_block,0.0
3558,Os__mean__OFM_component_31,species_block,0.0
3559,Os__mean__atomic_mass_norm,species_block,0.0
3560,Os__mean__atomic_number_norm,species_block,0.0
3561,Os__mean__atomic_radius_norm,species_block,0.0
3562,Os__mean__electron_affinity_norm,species_block,0.0
3563,Os__std__magmom,species_block,0.0
3564,Os__std__OFM_component_0,species_block,0.0
3565,Os__std__OFM_component_1,species_block,0.0
3566,Os__std__OFM_component_2,species_block,0.0
3567,Os__std__OFM_component_3,species_block,0.0
3568,Os__std__OFM_component_4,species_block,0.0
3569,Os__std__OFM_component_5,species_block,0.0
3570,Os__std__OFM_component_6,species_block,0.0
3571,Os__std__OFM_component_7,species_block,0.0
3572,Os__std__OFM_component_8,species_block,0.0
3573,Os__std__OFM_component_9,species_block,0.0
3574,Os__std__OFM_component_10,species_block,0.0
3575,Os__std__OFM_component_11,species_block,0.0
3576,Os__std__OFM_component_12,species_block,0.0
3577,Os__std__OFM_component_13,species_block,0.0
3578,Os__std__OFM_component_14,species_block,0.0
3579,Os__std__OFM_component_15,species_block,0.0
3580,Os__std__OFM_component_16,species_block,0.0
3581,Os__std__OFM_component_17,species_block,0.0
3582,Os__std__OFM_component_18,species_block,0.0
3583,Os__std__OFM_component_19,species_block,0.0
3584,Os__std__OFM_component_20,species_block,0.0
3585,Os__std__OFM_component_21,species_block,0.0
3586,Os__std__OFM_component_22,species_block,0.0
3587,Os__std__OFM_component_23,species_block,0.0
3588,Os__std__OFM_component_24,species_block,0.0
3589,Os__std__OFM_component_25,species_block,0.0
3590,Os__std__OFM_component_26,species_block,0.0
3591,Os__std__OFM_component_27,species_block,0.0
3592,Os__std__OFM_component_28,species_block,0.0
3593,Os__std__OFM_component_29,species_block,0.0
3594,Os__std__OFM_component_30,species_block,0.0
3595,Os__std__OFM_component_31,species_block,0.0
3596,Os__std__atomic_mass_norm,species_block,0.0
3597,Os__std__atomic_number_norm,species_block,0.0
3598,Os__std__atomic_radius_norm,species_block,0.0
3599,Os__std__electron_affinity_norm,species_block,0.0
3600,P__count,species_block,1.2900127825431081e-06
3601,P__mean__magmom,species_block,4.993706571655994e-06
3602,P__mean__OFM_component_0,species_block,0.0
3603,P__mean__OFM_component_1,species_block,6.913446411100573e-07
3604,P__mean__OFM_component_2,species_block,0.0
3605,P__mean__OFM_component_3,species_block,0.0
3606,P__mean__OFM_component_4,species_block,1.5137313597603463e-06
3607,P__mean__OFM_component_5,species_block,0.0
3608,P__mean__OFM_component_6,species_block,0.0
3609,P__mean__OFM_component_7,species_block,0.0
3610,P__mean__OFM_component_8,species_block,0.0
3611,P__mean__OFM_component_9,species_block,0.0
3612,P__mean__OFM_component_10,species_block,0.0
3613,P__mean__OFM_component_11,species_block,0.0
3614,P__mean__OFM_component_12,species_block,0.0
3615,P__mean__OFM_component_13,species_block,0.0
3616,P__mean__OFM_component_14,species_block,0.0
3617,P__mean__OFM_component_15,species_block,0.0
3618,P__mean__OFM_component_16,species_block,0.0
3619,P__mean__OFM_component_17,species_block,0.0
3620,P__mean__OFM_component_18,species_block,0.0
3621,P__mean__OFM_component_19,species_block,0.0
3622,P__mean__OFM_component_20,species_block,0.0
3623,P__mean__OFM_component_21,species_block,0.0
3624,P__mean__OFM_component_22,species_block,0.0
3625,P__mean__OFM_component_23,species_block,0.0
3626,P__mean__OFM_component_24,species_block,0.0
3627,P__mean__OFM_component_25,species_block,0.0
3628,P__mean__OFM_component_26,species_block,0.0
3629,P__mean__OFM_component_27,species_block,0.0
3630,P__mean__OFM_component_28,species_block,0.0
3631,P__mean__OFM_component_29,species_block,0.0
3632,P__mean__OFM_component_30,species_block,0.0
3633,P__mean__OFM_component_31,species_block,0.0
3634,P__mean__atomic_mass_norm,species_block,1.5095394521753969e-06
3635,P__mean__atomic_number_norm,species_block,1.4325318861584728e-06
3636,P__mean__atomic_radius_norm,species_block,1.685951142833559e-06
3637,P__mean__electron_affinity_norm,species_block,5.864189977888262e-07
3638,P__std__magmom,species_block,1.2103836121509831e-06
3639,P__std__OFM_component_0,species_block,0.0
3640,P__std__OFM_component_1,species_block,0.0
3641,P__std__OFM_component_2,species_block,0.0
3642,P__std__OFM_component_3,species_block,0.0
3643,P__std__OFM_component_4,species_block,0.0
3644,P__std__OFM_component_5,species_block,0.0
3645,P__std__OFM_component_6,species_block,0.0
3646,P__std__OFM_component_7,species_block,0.0
3647,P__std__OFM_component_8,species_block,0.0
3648,P__std__OFM_component_9,species_block,0.0
3649,P__std__OFM_component_10,species_block,0.0
3650,P__std__OFM_component_11,species_block,0.0
3651,P__std__OFM_component_12,species_block,0.0
3652,P__std__OFM_component_13,species_block,0.0
3653,P__std__OFM_component_14,species_block,0.0
3654,P__std__OFM_component_15,species_block,0.0
3655,P__std__OFM_component_16,species_block,0.0
3656,P__std__OFM_component_17,species_block,0.0
3657,P__std__OFM_component_18,species_block,0.0
3658,P__std__OFM_component_19,species_block,0.0
3659,P__std__OFM_component_20,species_block,0.0
3660,P__std__OFM_component_21,species_block,0.0
3661,P__std__OFM_component_22,species_block,0.0
3662,P__std__OFM_component_23,species_block,0.0
3663,P__std__OFM_component_24,species_block,0.0
3664,P__std__OFM_component_25,species_block,0.0
3665,P__std__OFM_component_26,species_block,0.0
3666,P__std__OFM_component_27,species_block,0.0
3667,P__std__OFM_component_28,species_block,0.0
3668,P__std__OFM_component_29,species_block,0.0
3669,P__std__OFM_component_30,species_block,0.0
3670,P__std__OFM_component_31,species_block,0.0
3671,P__std__atomic_mass_norm,species_block,0.0
3672,P__std__atomic_number_norm,species_block,0.0
3673,P__std__atomic_radius_norm,species_block,0.0
3674,P__std__electron_affinity_norm,species_block,0.0
3675,Pa__count,species_block,1.5738580518700477e-07
3676,Pa__mean__magmom,species_block,5.048513117060338e-08
3677,Pa__mean__OFM_component_0,species_block,0.0
3678,Pa__mean__OFM_component_1,species_block,1.790373237895437e-08
3679,Pa__mean__OFM_component_2,species_block,0.0
3680,Pa__mean__OFM_component_3,species_block,0.0
3681,Pa__mean__OFM_component_4,species_block,0.0
3682,Pa__mean__OFM_component_5,species_block,0.0
3683,Pa__mean__OFM_component_6,species_block,0.0
3684,Pa__mean__OFM_component_7,species_block,0.0
3685,Pa__mean__OFM_component_8,species_block,2.0094154824619186e-08
3686,Pa__mean__OFM_component_9,species_block,0.0
3687,Pa__mean__OFM_component_10,species_block,0.0
3688,Pa__mean__OFM_component_11,species_block,0.0
3689,Pa__mean__OFM_component_12,species_block,0.0
3690,Pa__mean__OFM_component_13,species_block,0.0
3691,Pa__mean__OFM_component_14,species_block,0.0
3692,Pa__mean__OFM_component_15,species_block,0.0
3693,Pa__mean__OFM_component_16,species_block,0.0
3694,Pa__mean__OFM_component_17,species_block,0.0
3695,Pa__mean__OFM_component_18,species_block,0.0
3696,Pa__mean__OFM_component_19,species_block,4.2343163770510727e-08
3697,Pa__mean__OFM_component_20,species_block,0.0
3698,Pa__mean__OFM_component_21,species_block,0.0
3699,Pa__mean__OFM_component_22,species_block,0.0
3700,Pa__mean__OFM_component_23,species_block,0.0
3701,Pa__mean__OFM_component_24,species_block,0.0
3702,Pa__mean__OFM_component_25,species_block,0.0
3703,Pa__mean__OFM_component_26,species_block,0.0
3704,Pa__mean__OFM_component_27,species_block,0.0
3705,Pa__mean__OFM_component_28,species_block,0.0
3706,Pa__mean__OFM_component_29,species_block,0.0
3707,Pa__mean__OFM_component_30,species_block,0.0
3708,Pa__mean__OFM_component_31,species_block,0.0
3709,Pa__mean__atomic_mass_norm,species_block,3.2549826883041537e-08
3710,Pa__mean__atomic_number_norm,species_block,7.131929486376976e-09
3711,Pa__mean__atomic_radius_norm,species_block,1.8927804041140917e-07
3712,Pa__mean__electron_affinity_norm,species_block,1.5994234854588286e-09
3713,Pa__std__magmom,species_block,0.0
3714,Pa__std__OFM_component_0,species_block,0.0
3715,Pa__std__OFM_component_1,species_block,0.0
3716,Pa__std__OFM_component_2,species_block,0.0
3717,Pa__std__OFM_component_3,species_block,0.0
3718,Pa__std__OFM_component_4,species_block,0.0
3719,Pa__std__OFM_component_5,species_block,0.0
3720,Pa__std__OFM_component_6,species_block,0.0
3721,Pa__std__OFM_component_7,species_block,0.0
3722,Pa__std__OFM_component_8,species_block,0.0
3723,Pa__std__OFM_component_9,species_block,0.0
3724,Pa__std__OFM_component_10,species_block,0.0
3725,Pa__std__OFM_component_11,species_block,0.0
3726,Pa__std__OFM_component_12,species_block,0.0
3727,Pa__std__OFM_component_13,species_block,0.0
3728,Pa__std__OFM_component_14,species_block,0.0
3729,Pa__std__OFM_component_15,species_block,0.0
3730,Pa__std__OFM_component_16,species_block,0.0
